accession,pubmed_id,pmc_id,raw_file_count,organism,taxids,experiment_types,pub_license,Reannotated,Reannotation_QC,spectral_file_types
PXD056055,0.0,,21,Saccharomyces cerevisiae (baker's yeast),4932,Affinity proteomics,,False,False,RAW
PXD063721,,,12,Escherichia coli,562,Data-dependent acquisition,,False,False,RAW
PXD057747,,,0,Homo sapiens (human),9606,SWATH MS,,False,False,ZIP
PXD058908,,,12,Influenza a virus (a/wsn/1933(h1n1)); Homo sapiens (human),382835; 9606,Affinity purification coupled with mass spectrometry proteomics,,False,False,RAW
PXD044115,39869047.0,,32,Homo sapiens (human),9606,Shotgun proteomics,,False,False,RAW
PXD052725,40022872.0,,24,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW
PXD023478,0.0,,0,Chlamydomonas reinhardtii,3055,Gel-based experiment,,False,False,ZIP
PXD063516,0.0,,12,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,APL;RAW
PXD063465,0.0,,12,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,APL;RAW
PXD063466,0.0,,12,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,APL;RAW
PXD063535,0.0,,13,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,APL;RAW
PXD063563,0.0,,12,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,APL;RAW
PXD063683,,,0,Staphylococcus aureus (strain usa300); Bacteria,367830; 2,Bottom-up proteomics,,False,False,ZIP
PXD063625,,,0,Pseudomonas aeruginosa pa103; Bacteria,1081927; 2,Bottom-up proteomics,,False,False,ZIP
PXD061243,,,5,Verticillium dahliae,27337,Immunopeptidomics,,False,False,RAW
PXD038688,,,28,Arabidopsis thaliana (mouse-ear cress),3702,SWATH MS; Shotgun proteomics,,False,False,RAW
PXD057699,0.0,,18,Arabidopsis thaliana (mouse-ear cress),3702,Bottom-up proteomics,,False,False,RAW
PXD055962,0.0,,74,Papio,9554,Bottom-up proteomics,,False,False,RAW
PXD046863,39971958.0,PMC11839989,0,Homo sapiens (human),9606,Bottom-up proteomics,CC BY-NC-ND,False,False,ZIP
PXD061573,,,20,Seawater metagenome,1561972,Metaproteomics,,False,False,RAW
PXD057931,,,54,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW
PXD062685,,,0,Saccharomyces cerevisiae (baker's yeast); Escherichia coli; Homo sapiens (human),4932; 562; 9606,Data-independent acquisition; Bottom-up proteomics; diaPASEF,,False,False,
PXD039258,40335662.0,,180,Homo sapiens (human),9606,All-ion fragmentation,,False,False,RAW
PXD039670,,,108,Homo sapiens (human),9606,Chemical cross-linking coupled with mass spectrometry proteomics,,False,False,RAW
PXD054302,0.0,,49,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,,False,False,RAW
PXD039501,,,108,Homo sapiens (human),9606,Shotgun proteomics,,False,False,RAW
PXD054952,,,12,Homo sapiens (human),9606,Gel-based experiment,,False,False,RAW
PXD063736,,,8,Escherichia coli,562,Chemical cross-linking coupled with mass spectrometry proteomics; Affinity purification coupled with mass spectrometry proteomics,,False,False,MS2;RAW
PXD063779,,,0,Leishmania mexicana; Leishmania major,5665; 5664,Bottom-up proteomics,,False,False,ZIP
PXD057365,40346034.0,PMC12064649,6,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY-NC-ND,False,False,RAW
PXD062520,,,78,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,RAW
PXD046362,40345165.0,PMC12120748,144,Mus musculus (mouse),10090,Data-dependent acquisition,CC BY,False,False,RAW
PXD040105,40198797.0,,15,Mus musculus (mouse),10090,Shotgun proteomics,,False,False,RAW
PXD062389,0.0,,18,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,MZML;RAW
PXD062503,,,0,Homo sapiens (human),9606,Data-independent acquisition,,False,False,ZIP
PXD061610,,,0,Homo sapiens (human),9606,Data-independent acquisition,,False,False,ZIP
PXD055893,,,36,Mus musculus (mouse),10090,Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics,,False,False,RAW
PXD056734,0.0,,77,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW
PXD054260,0.0,,62,Unclassified bacteria (miscellaneous),49928,Bottom-up proteomics,,False,False,RAW
PXD052624,,,21,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW;ZIP
PXD061687,,,16,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW;ZIP
PXD052623,,,24,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW;ZIP
PXD050748,40336300.0,PMC12059215,9,Mus musculus (mouse),10090,Data-dependent acquisition,CC BY,False,False,MZML;RAW
PXD058899,40419858.0,PMC12106849,0,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,CC BY-NC-ND,False,False,MGF;ZIP
PXD052174,,,120,Homo sapiens (human),9606,Shotgun proteomics,,False,False,RAW;ZIP
PXD061752,0.0,,9,Sordaria macrospora,5147,Gel-based experiment; Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics; Data-dependent acquisition,,False,False,RAW
PXD052637,,,8,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW;ZIP
PXD061712,,,37,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW;ZIP
PXD061691,,,32,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW;ZIP
PAD000002,40366296.0,PMC12150332,0,Homo sapiens (human),9606,Affinity proteomics; Olink affinity proteomics,CC BY-NC-ND,False,False,
PXD048770,40439331.0,,152,Mycobacterium abscessus,36809,Affinity proteomics; Bottom-up proteomics; Data-dependent acquisition,,False,False,RAW;ZIP
PXD055395,,,0,Phocaeicola vulgatus; Segatella copri; Parabacteroides merdae; Bacteroides uniformis; Clostridium sporogenes; Bacteroides thetaiotaomicron; Bacteria; Lactobacillus acidophilus; Ruminococcus gnavus; [clostridium] saccharolyticum; Lactobacillus gasseri; Escherichia coli; Collinsella aerofaciens; Clostridioides difficile; Klebsiella aerogenes; Agathobacter rectalis,821; 165179; 46503; 820; 1509; 818; 2; 1579; 33038; 84030; 1596; 562; 74426; 1496; 548; 39491,Data-independent acquisition,,False,False,ZIP
PXD057568,0.0,,6,Tetrahymena thermophila,5911,Affinity purification coupled with mass spectrometry proteomics,,False,False,MGF;RAW
PXD028387,,,0,Labeo rohita (indian major carp),84645,Shotgun proteomics,,False,False,MGF;MZML;PKL;RAR
PXD029636,,,0,Clarias magur,1594786,Shotgun proteomics,,False,False,MGF;MZML;ZIP
PXD028389,,,0,Labeo rohita (indian major carp),84645,Shotgun proteomics,,False,False,MGF;MZML;PKL;RAR
PXD028384,,,0,Labeo rohita (indian major carp),84645,Shotgun proteomics,,False,False,MGF;MZML;PKL;RAR
PXD028345,,,0,Labeo rohita (indian major carp),84645,Shotgun proteomics,,False,False,MGF;MZML;PKL;RAR
PXD028346,,,0,Labeo rohita (indian major carp),84645,Shotgun proteomics,,False,False,MGF;MZML;PKL;RAR
PXD028115,0.0,,0,Clarias magur,1594786,Shotgun proteomics,,False,False,MGF;MZML;RAR
PXD027562,,,0,Clarias magur,1594786,Shotgun proteomics,,False,False,MZML;MZXML;RAR
PXD058164,,,9,Homo sapiens (human); Human cytomegalovirus (hhv-5) (human herpesvirus 5),9606; 10359,Data-independent acquisition,,False,False,RAW
PXD058271,40345371.0,,9,Aspergillus parasiticus,5067,Bottom-up proteomics; Data-dependent acquisition,,False,False,RAW
PXD055537,40170697.0,PMC11959360,32,Mus musculus (mouse),10090,Bottom-up proteomics; Data-dependent acquisition,CC BY,False,False,RAW
PXD060829,,,18,Homo sapiens (human),9606,Data-independent acquisition; Bottom-up proteomics,,False,False,RAW
PXD050485,,,27,Homo sapiens (human),9606,Data-independent acquisition; Bottom-up proteomics,,False,False,RAW
PXD059944,,,1,Mus musculus (mouse),10090,Bottom-up proteomics,,False,False,MZML;RAW
PXD050424,39572453.0,PMC11582164,0,Cyanobacteria; Bacteria,1117; 2,Data-dependent acquisition,CC BY-NC-ND,False,False,MGF;ZIP
PXD050420,39470734.0,PMC11602123,3,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,False,False,MZXML;RAW
PXD062842,40316684.0,PMC12048673,2,Homo sapiens (human),9606,Bottom-up proteomics,CC BY-NC-ND,False,False,RAW
PXD050648,39739841.0,PMC11879086,2,Homo sapiens (human),9606,Data-dependent acquisition,CC BY,False,False,MZML;RAW
PXD057487,40151951.0,PMC11955937,2,Homo sapiens (human),9606,mass spectrometry imaging; Proteogenomics,CC BY-NC-ND,False,False,RAW
PXD050400,39508866.0,PMC11544116,5,Homo sapiens (human),9606,Immunopeptidomics,CC BY-NC-ND,False,False,RAW
PXD050619,38781103.0,PMC11443213,4,Homo sapiens (human),9606,Bottom-up proteomics,CC BY-NC-ND,False,False,RAW
PXD005997,40129242.0,PMC12688175,20,Homo sapiens (human),9606,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False,RAW
PXD055196,39339916.0,PMC11436200,18,Cytomegalovirus sp.; Homo sapiens (human),2510939; 9606,Affinity proteomics,CC BY,False,False,RAW
PXD033385,37159335.0,PMC10371240,16,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Shotgun proteomics,CC BY,False,False,RAW
PXD040450,37452023.0,PMC10349091,6,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False,RAW
PXD050180,39455705.0,PMC11511864,0,Gadus morhua (atlantic cod),8049,Bottom-up proteomics; Data-dependent acquisition,CC BY-NC-ND,False,False,7Z
PXD060733,40299488.0,PMC12025060,0,Mus musculus (mouse),10090,HDMSE,CC BY,False,False,MGF;ZIP
PXD038452,37457661.0,PMC10338795,15,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False,RAW
PXD050612,39273496.0,PMC11395111,19,Mycobacterium marinum (strain atcc baa-535 / m),216594,Bottom-up proteomics,CC BY,False,False,MGF;RAW
PXD050531,39417529.0,,16,Canis familiaris (dog) (canis lupus familiaris),9615,Data-independent acquisition,,False,False,RAW
PXD058328,39876868.0,PMC11772289,0,Homo sapiens (human),9606,Data-dependent acquisition,CC BY,False,False,ZIP
PXD050496,40160901.0,PMC11955258,36,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False,RAW
PXD050583,39296356.0,PMC11408866,0,Homo sapiens (human),9606,Bottom-up proteomics,CC BY-NC-ND,False,False,RAR
PXD052579,39041609.0,PMC11964079,16,Homo sapiens (human),9606,Data-dependent acquisition,CC BY-NC,False,False,RAW
PXD050526,39415022.0,PMC11578894,0,Escherichia coli bw25113,679895,MSE,CC BY,False,False,ZIP
PXD050473,40234672.0,PMC12000508,26,Gallus gallus (chicken),9031,Data-independent acquisition; Bottom-up proteomics,CC BY-NC-ND,False,False,RAW
PXD050461,40234672.0,PMC12000508,26,Gallus gallus (chicken),9031,Bottom-up proteomics; Data-dependent acquisition,CC BY-NC-ND,False,False,RAW
PXD050586,39432513.0,PMC11527388,18,Giardia intestinalis (giardia lamblia),5741,Bottom-up proteomics,CC BY,False,False,RAW
PXD044332,39028932.0,PMC11403291,0,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False,GZ
PXD050494,39596223.0,PMC11594830,45,Candida albicans (yeast),5476,Shotgun proteomics,CC BY,False,False,MGF;RAW
PXD050645,39256562.0,PMC11480333,40,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False,RAW
PXD050528,39346858.0,PMC11425921,48,Homo sapiens (human),9606,Data-independent acquisition; Data-dependent acquisition,CC BY-NC-ND,False,False,RAW
PXD050446,39995872.0,PMC11848503,192,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,False,False,RAW
PXD055074,,,0,Sus scrofa domesticus (domestic pig),9825,Data-dependent acquisition,,False,False,MGF;ZIP
PXD055232,0.0,,6,Mus musculus (mouse),10090,Data-independent acquisition,,False,False,RAW
PXD057158,0.0,,0,Mesocricetus auratus (golden hamster),10036,Metaproteomics; diaPASEF,,False,False,7Z
PXD052340,,,0,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,ZIP
PXD055066,0.0,,9,Mus musculus (mouse),10090,Data-independent acquisition,,False,False,RAW
PXD050480,39995872.0,PMC11848503,386,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,False,False,RAW
PXD050598,40014793.0,,144,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW
PXD059156,39411161.0,PMC11476008,1,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,False,False,MGF;RAW
PXD058829,39411161.0,PMC11476008,6,Mus musculus (mouse),10090,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False,MGF;RAW
PXD058828,39411161.0,PMC11476008,6,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False,MGF;RAW
PXD060573,0.0,,594,Gallus gallus (chicken); Homo sapiens (human),9031; 9606,Data-independent acquisition; Bottom-up proteomics,,False,False,RAW
PXD061247,,,0,Arabidopsis thaliana (mouse-ear cress),3702,Data-dependent acquisition,,False,False,ZIP
PXD060246,,,80,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,MGF;RAW
PXD016560,32615701.0,PMC7338947,86,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,False,False,GZ;MGF;MZML;RAW
PXD056675,0.0,,3,Mus musculus (mouse),10090,Bottom-up proteomics,,False,False,RAW
PXD056636,0.0,,0,Mus musculus (mouse),10090,SWATH MS; Bottom-up proteomics,,False,False,SCAN;WIFF
PXD043988,0.0,,6,Htlv-1 subtype a,402042,Shotgun proteomics,,False,False,RAW
PXD036429,,,221,Mus musculus (mouse),10090,Shotgun proteomics,,False,False,RAW
PXD063349,0.0,,27,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics; Data-dependent acquisition,,False,False,RAW
PXD054023,0.0,,116,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Affinity proteomics,,False,False,MGF;MZML;RAW
PXD021795,,,18,Homo sapiens (human),9606,Shotgun proteomics,,False,False,RAW;ZIP
PXD042854,0.0,,6,Saccharomyces cerevisiae (baker's yeast),4932,SWATH MS,,False,False,RAW
PXD051406,,,42,Mus musculus (mouse),10090,Bottom-up proteomics,,False,False,RAW
PXD058184,,,0,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,PDRESULT
PXD061471,,,0,Homo sapiens (human),9606,SWATH MS; Bottom-up proteomics; Data-dependent acquisition,,False,False,SCAN;WIFF
PXD057632,,,38,Homo sapiens (human),9606,Data-independent acquisition,,False,False,RAW
PXD059171,,,0,Sus scrofa domesticus (domestic pig),9825,Bottom-up proteomics,,False,False,ZIP
PXD061696,40348885.0,PMC12065878,115,Homo sapiens (human),9606,Data-independent acquisition; Data-dependent acquisition,CC BY,False,False,RAW
PXD063449,40562743.0,PMC12198395,3,Madurella mycetomatis,100816,Bottom-up proteomics,CC BY,False,False,RAW
PXD058707,0.0,,27,Candida albicans (yeast); Homo sapiens (human),5476; 9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,RAW
PXD058659,,,14,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,RAW
PXD061987,,,24,Bos taurus (bovine),9913,Bottom-up proteomics,,False,False,MGF;RAW
PXD063973,,,24,Myxococcus xanthus dk 1622,246197,Bottom-up proteomics,,False,False,RAW
PXD063981,,,16,Myxococcus xanthus dk 1622,246197,Bottom-up proteomics,,False,False,RAW
PXD059596,,,0,Mus musculus (mouse),10090,Proteogenomics,,False,False,ZIP
PXD059463,,,0,Mus musculus (mouse),10090,Proteogenomics,,False,False,ZIP
PXD020281,,,24,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,,False,False,RAW
PXD057712,0.0,,35,Mus musculus (mouse),10090,Bottom-up proteomics,,False,False,RAW
PXD056224,40091299.0,PMC12205278,68,Homo sapiens (human),9606,Data-dependent acquisition,CC BY-NC-ND,False,False,RAW
PXD058185,0.0,,0,Mus musculus (mouse),10090,Bottom-up proteomics; diaPASEF,,False,False,ZIP
PXD059938,0.0,,0,Homo sapiens (human),9606,HDMSE; Data-independent acquisition; MSE,,False,False,RAR
PXD061463,,,6,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW
PXD047869,,,53,Pinus radiata (monterey pine),3347,Bottom-up proteomics,,False,False,RAW
PXD041444,0.0,,36,Mus musculus (mouse),10090,Shotgun proteomics,,False,False,RAW
PXD054497,39257804.0,PMC11383994,30,Mus musculus (mouse),10090,SRM/MRM; Bottom-up proteomics; Data-dependent acquisition,CC BY-NC-ND,False,False,MZML;RAW
PXD061081,0.0,,13,Rattus norvegicus (rat),10116,Bottom-up proteomics; Data-dependent acquisition,,False,False,RAW;ZIP
PXD061236,0.0,,42,Homo sapiens (human); Mus musculus (mouse),9606; 10090,All-ion fragmentation,,False,False,RAW
PXD064021,,,12,Capitella teleta; Owenia fusiformis,283909; 6347,Data-independent acquisition,,False,False,RAW
PXD057705,,,82,Cytomegalovirus; Homo sapiens (human),10358; 9606,Bottom-up proteomics,,False,False,RAW
PXD055907,,,0,Mus musculus (mouse),10090,Bottom-up proteomics,,False,False,7Z
PXD063561,,,0,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Bottom-up proteomics; Data-dependent acquisition,,False,False,ZIP
PXD062729,,,4,Plasmodium berghei anka,5823,Bottom-up proteomics,,False,False,MGF;RAW;ZIP
PXD062614,,,12,Mus musculus (mouse),10090,Bottom-up proteomics,,False,False,RAW
PXD029649,35483652.0,,16,Rattus norvegicus (rat),10116,Shotgun proteomics,,False,False,RAW;ZIP
PXD059725,0.0,,15,Bos taurus (bovine),9913,Bottom-up proteomics,,False,False,RAW
PXD033844,39406950.0,,0,Homo sapiens (human),9606,SWATH MS,,False,False,TDF;TDF_BIN
PXD050490,39995872.0,PMC11848503,568,Homo sapiens (human),9606,Bottom-up proteomics,CC BY,False,False,RAW
PXD059158,0.0,,1,Leishmania tarentolae,5689,Bottom-up proteomics,,False,False,MZID;RAW
PXD061182,0.0,,0,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAR
PXD057472,,,16,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,MZML;RAW
PXD062428,,,70,Saccharomyces cerevisiae; Saccharomyces cerevisiae (baker's yeast),4932; 4932,Bottom-up proteomics; Data-dependent acquisition,,False,False,MGF;RAW
PXD050481,,,12,Homo sapiens (human),9606,Data-independent acquisition; Bottom-up proteomics,,False,False,RAW
PXD059752,,,13,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition,,False,False,RAW
PXD062435,,,12,Mus musculus (mouse),10090,Data-independent acquisition,,False,False,RAW
PXD047218,0.0,,0,Homo sapiens (human),9606,Data-independent acquisition,,False,False,ZIP
PXD058085,0.0,,0,Rattus rattus (black rat),10117,Data-independent acquisition,,False,False,ZIP
PXD048966,0.0,,15,Homo sapiens (human); Plasmodium falciparum nf54,9606; 5843,Affinity purification coupled with mass spectrometry proteomics; Data-dependent acquisition,,False,False,RAW
PXD055065,,,128,Homo sapiens (human),9606,Bottom-up proteomics,,False,False,RAW
PXD061789,,,0,Tenualosa ilisha,373995,Top-down proteomics,,False,False,MZML
PXD062032,,,0,Tenualosa ilisha,373995,Top-down proteomics,,False,False,MZML
PXD063644,,,0,Tenualosa ilisha,373995,Top-down proteomics,,False,False,MZML
PXD063282,,,0,Tenualosa ilisha,373995,Top-down proteomics,,False,False,MZML
PXD063281,,,0,Tenualosa ilisha,373995,Top-down proteomics,,False,False,MZML
PXD062121,,,0,Tenualosa ilisha,373995,Top-down proteomics,,False,False,MZML
PXD060389,,,24,Sus scrofa scrofa; Aspergillus fumigatus var. fumigatus,415978; 41122,Bottom-up proteomics,,False,False,RAW
PXD060459,0.0,,0,Byblis filifolia,717966,Data-dependent acquisition,,False,False,MGF;ZIP
PXD063671,0.0,,24,Homo sapiens (human),9606,Bottom-up proteomics; Data-dependent acquisition; Glycoproteomics,,False,False,RAW
PXD058812,0.0,,0,Homo sapiens (human),9606,Top-down proteomics; HDMSE; MSE,,False,False,MGF;ZIP
PXD061238,0.0,,0,Mus musculus (mouse),10090,Data-independent acquisition; Bottom-up proteomics,,False,False,ZIP
PXD056059,0.0,,7,Homo sapiens (human),9606,Data-dependent acquisition,,False,False,RAW
PXD056508,,,48,Danio rerio (zebrafish) (brachydanio rerio),7955,Bottom-up proteomics; Data-dependent acquisition,,False,False,MZML;RAW
