pxd	pid	log_file	status_file	command
PXD038515	3178247	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD038515.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD038515.exit	python src/main.py --pxd PXD038515 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD038572	3178277	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD038572.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD038572.exit	python src/main.py --pxd PXD038572 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD038583	3178490	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD038583.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD038583.exit	python src/main.py --pxd PXD038583 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD038615	3178606	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD038615.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD038615.exit	python src/main.py --pxd PXD038615 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD038629	3178692	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD038629.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD038629.exit	python src/main.py --pxd PXD038629 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD038640	3178787	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD038640.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD038640.exit	python src/main.py --pxd PXD038640 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD038658	3178819	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD038658.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD038658.exit	python src/main.py --pxd PXD038658 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039008	3178918	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039008.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039008.exit	python src/main.py --pxd PXD039008 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039010	3179020	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039010.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039010.exit	python src/main.py --pxd PXD039010 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039068	3179060	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039068.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039068.exit	python src/main.py --pxd PXD039068 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039125	3179247	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039125.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039125.exit	python src/main.py --pxd PXD039125 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039289	3179257	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039289.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039289.exit	python src/main.py --pxd PXD039289 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039401	3179267	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039401.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039401.exit	python src/main.py --pxd PXD039401 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039467	3179357	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039467.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039467.exit	python src/main.py --pxd PXD039467 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039473	3179378	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039473.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039473.exit	python src/main.py --pxd PXD039473 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039589	3179768	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039589.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039589.exit	python src/main.py --pxd PXD039589 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039606	3179872	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039606.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039606.exit	python src/main.py --pxd PXD039606 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039612	3179907	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039612.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039612.exit	python src/main.py --pxd PXD039612 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039626	3179947	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039626.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039626.exit	python src/main.py --pxd PXD039626 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039694	3179962	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039694.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039694.exit	python src/main.py --pxd PXD039694 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039717	3180005	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039717.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039717.exit	python src/main.py --pxd PXD039717 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039754	3180151	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039754.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039754.exit	python src/main.py --pxd PXD039754 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039780	3180161	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039780.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039780.exit	python src/main.py --pxd PXD039780 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039864	3180171	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039864.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039864.exit	python src/main.py --pxd PXD039864 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039939	3180234	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039939.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039939.exit	python src/main.py --pxd PXD039939 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039983	3180277	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039983.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039983.exit	python src/main.py --pxd PXD039983 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039985	3180287	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039985.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039985.exit	python src/main.py --pxd PXD039985 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD039986	3180318	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD039986.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD039986.exit	python src/main.py --pxd PXD039986 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040000	3180327	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040000.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040000.exit	python src/main.py --pxd PXD040000 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040144	3180467	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040144.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040144.exit	python src/main.py --pxd PXD040144 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040156	3180706	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040156.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040156.exit	python src/main.py --pxd PXD040156 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040262	3180738	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040262.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040262.exit	python src/main.py --pxd PXD040262 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040267	3180748	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040267.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040267.exit	python src/main.py --pxd PXD040267 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040310	3180830	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040310.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040310.exit	python src/main.py --pxd PXD040310 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040337	3181088	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040337.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040337.exit	python src/main.py --pxd PXD040337 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040374	3181302	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040374.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040374.exit	python src/main.py --pxd PXD040374 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040392	3181368	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040392.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040392.exit	python src/main.py --pxd PXD040392 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040412	3181421	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040412.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040412.exit	python src/main.py --pxd PXD040412 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040452	3181495	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040452.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040452.exit	python src/main.py --pxd PXD040452 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040547	3181563	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040547.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040547.exit	python src/main.py --pxd PXD040547 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040562	3181573	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040562.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040562.exit	python src/main.py --pxd PXD040562 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040690	3181666	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040690.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040690.exit	python src/main.py --pxd PXD040690 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040705	3181676	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040705.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040705.exit	python src/main.py --pxd PXD040705 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040736	3181774	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040736.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040736.exit	python src/main.py --pxd PXD040736 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040762	3181942	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040762.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040762.exit	python src/main.py --pxd PXD040762 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040864	3182008	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040864.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040864.exit	python src/main.py --pxd PXD040864 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040875	3182164	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040875.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040875.exit	python src/main.py --pxd PXD040875 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040902	3182267	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040902.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040902.exit	python src/main.py --pxd PXD040902 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040939	3182341	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040939.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040939.exit	python src/main.py --pxd PXD040939 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040984	3182391	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040984.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040984.exit	python src/main.py --pxd PXD040984 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD040991	3182446	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD040991.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD040991.exit	python src/main.py --pxd PXD040991 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041011	3182514	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041011.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041011.exit	python src/main.py --pxd PXD041011 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041019	3182534	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041019.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041019.exit	python src/main.py --pxd PXD041019 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041135	3182714	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041135.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041135.exit	python src/main.py --pxd PXD041135 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041148	3182892	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041148.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041148.exit	python src/main.py --pxd PXD041148 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041309	3182902	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041309.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041309.exit	python src/main.py --pxd PXD041309 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041328	3182932	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041328.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041328.exit	python src/main.py --pxd PXD041328 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041378	3182967	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041378.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041378.exit	python src/main.py --pxd PXD041378 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041438	3183061	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041438.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041438.exit	python src/main.py --pxd PXD041438 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041519	3183170	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041519.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041519.exit	python src/main.py --pxd PXD041519 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041610	3183251	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041610.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041610.exit	python src/main.py --pxd PXD041610 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041684	3183308	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041684.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041684.exit	python src/main.py --pxd PXD041684 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041831	3183374	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041831.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041831.exit	python src/main.py --pxd PXD041831 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041908	3183512	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041908.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041908.exit	python src/main.py --pxd PXD041908 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041943	3183548	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041943.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041943.exit	python src/main.py --pxd PXD041943 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD041955	3183594	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD041955.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD041955.exit	python src/main.py --pxd PXD041955 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD042123	3183713	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD042123.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD042123.exit	python src/main.py --pxd PXD042123 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD042173	3183743	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD042173.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD042173.exit	python src/main.py --pxd PXD042173 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD042282	3183802	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD042282.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD042282.exit	python src/main.py --pxd PXD042282 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD042301	3183812	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD042301.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD042301.exit	python src/main.py --pxd PXD042301 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD042302	3183888	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD042302.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD042302.exit	python src/main.py --pxd PXD042302 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD042343	3183968	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD042343.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD042343.exit	python src/main.py --pxd PXD042343 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD042395	3184004	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD042395.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD042395.exit	python src/main.py --pxd PXD042395 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD042501	3184014	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD042501.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD042501.exit	python src/main.py --pxd PXD042501 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD042549	3184461	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD042549.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD042549.exit	python src/main.py --pxd PXD042549 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD042584	3184470	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD042584.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD042584.exit	python src/main.py --pxd PXD042584 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD042599	3184481	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD042599.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD042599.exit	python src/main.py --pxd PXD042599 --config configs/config.yaml --no-download --nproc 1 --verbose
